353.86,2.826,003096,2020-07-08 09:47:48,中欧医疗健康混合C,2.8710,15.923699999999975
369.81,2.7041,001102,2020-07-08 09:48:48,前海开源国家比较优势混合,2.9064,74.81256300000005
353.86,2.826,003096,2020-07-08 09:48:48,中欧医疗健康混合C,2.8710,15.923699999999975
369.81,2.7041,001102,2020-07-08 09:49:48,前海开源国家比较优势混合,2.9064,74.81256300000005
353.86,2.826,003096,2020-07-08 09:49:48,中欧医疗健康混合C,2.8786,18.613035999999994
369.81,2.7041,001102,2020-07-08 09:50:49,前海开源国家比较优势混合,2.9064,74.81256300000005
353.86,2.826,003096,2020-07-08 09:50:49,中欧医疗健康混合C,2.8786,18.613035999999994
369.81,2.7041,001102,2020-07-08 09:51:49,前海开源国家比较优势混合,2.9030,73.55520900000003
353.86,2.826,003096,2020-07-08 09:51:49,中欧医疗健康混合C,2.8818,19.745388000000027
369.81,2.7041,001102,2020-07-08 09:52:49,前海开源国家比较优势混合,2.9030,73.55520900000003
353.86,2.826,003096,2020-07-08 09:52:49,中欧医疗健康混合C,2.8818,19.745388000000027
369.81,2.7041,001102,2020-07-08 09:53:49,前海开源国家比较优势混合,2.9066,74.88652500000005
353.86,2.826,003096,2020-07-08 09:53:49,中欧医疗健康混合C,2.8838,20.453107999999947
369.81,2.7041,001102,2020-07-08 09:54:49,前海开源国家比较优势混合,2.9037,73.81407600000009
353.86,2.826,003096,2020-07-08 09:54:49,中欧医疗健康混合C,2.8859,21.196213999999944
369.81,2.7041,001102,2020-07-08 09:55:49,前海开源国家比较优势混合,2.9076,75.256335
353.86,2.826,003096,2020-07-08 09:55:49,中欧医疗健康混合C,2.8859,21.196213999999944
369.81,2.7041,001102,2020-07-08 09:56:49,前海开源国家比较优势混合,2.9076,75.256335
353.86,2.826,003096,2020-07-08 09:56:49,中欧医疗健康混合C,2.8816,19.674616000000032
369.81,2.7041,001102,2020-07-08 09:57:49,前海开源国家比较优势混合,2.8988,72.00200700000003
353.86,2.826,003096,2020-07-08 09:57:49,中欧医疗健康混合C,2.8816,19.674616000000032
369.81,2.7041,001102,2020-07-08 09:58:49,前海开源国家比较优势混合,2.8947,70.48578599999996
353.86,2.826,003096,2020-07-08 09:58:49,中欧医疗健康混合C,2.8770,18.0468599999999
369.81,2.7041,001102,2020-07-08 09:59:50,前海开源国家比较优势混合,2.8903,68.85862199999997
353.86,2.826,003096,2020-07-08 09:59:50,中欧医疗健康混合C,2.8770,18.0468599999999
369.81,2.7041,001102,2020-07-08 10:00:50,前海开源国家比较优势混合,2.8903,68.85862199999997
353.86,2.826,003096,2020-07-08 10:00:50,中欧医疗健康混合C,2.8687,15.109821999999987
369.81,2.7041,001102,2020-07-08 10:01:50,前海开源国家比较优势混合,2.8903,68.85862199999997
353.86,2.826,003096,2020-07-08 10:01:50,中欧医疗健康混合C,2.8687,15.109821999999987
369.81,2.7041,001102,2020-07-08 10:02:50,前海开源国家比较优势混合,2.8803,65.16052200000006
353.86,2.826,003096,2020-07-08 10:02:50,中欧医疗健康混合C,2.8687,15.109821999999987
369.81,2.7041,001102,2020-07-08 10:03:50,前海开源国家比较优势混合,2.8803,65.16052200000006
353.86,2.826,003096,2020-07-08 10:03:50,中欧医疗健康混合C,2.8530,9.554220000000049
369.81,2.7041,001102,2020-07-08 10:04:50,前海开源国家比较优势混合,2.8750,63.20052900000002
353.86,2.826,003096,2020-07-08 10:04:50,中欧医疗健康混合C,2.8526,9.412675999999907
369.81,2.7041,001102,2020-07-08 10:05:50,前海开源国家比较优势混合,2.8858,67.19447700000008
353.86,2.826,003096,2020-07-08 10:05:50,中欧医疗健康混合C,2.8526,9.412675999999907
369.81,2.7041,001102,2020-07-08 10:06:50,前海开源国家比较优势混合,2.8858,67.19447700000008
353.86,2.826,003096,2020-07-08 10:06:50,中欧医疗健康混合C,2.8526,9.412675999999907
369.81,2.7041,001102,2020-07-08 10:07:50,前海开源国家比较优势混合,2.8885,68.19296400000005
353.86,2.826,003096,2020-07-08 10:07:50,中欧医疗健康混合C,2.8648,13.729767999999902
369.81,2.7041,001102,2020-07-08 10:08:50,前海开源国家比较优势混合,2.8909,69.08050799999995
353.86,2.826,003096,2020-07-08 10:08:50,中欧医疗健康混合C,2.8675,14.685190000000032
369.81,2.7041,001102,2020-07-08 10:09:50,前海开源国家比较优势混合,2.8909,69.08050799999995
353.86,2.826,003096,2020-07-08 10:09:50,中欧医疗健康混合C,2.8692,15.286752000000046
369.81,2.7041,001102,2020-07-08 10:10:51,前海开源国家比较优势混合,2.8937,70.115976
353.86,2.826,003096,2020-07-08 10:10:51,中欧医疗健康混合C,2.8692,15.286752000000046
369.81,2.7041,001102,2020-07-08 10:11:51,前海开源国家比较优势混合,2.8937,70.115976
353.86,2.826,003096,2020-07-08 10:11:51,中欧医疗健康混合C,2.8666,14.36671599999999
369.81,2.7041,001102,2020-07-08 10:12:51,前海开源国家比较优势混合,2.8937,70.115976
353.86,2.826,003096,2020-07-08 10:12:51,中欧医疗健康混合C,2.8666,14.36671599999999
369.81,2.7041,001102,2020-07-08 10:13:51,前海开源国家比较优势混合,2.8930,69.85710899999994
353.86,2.826,003096,2020-07-08 10:13:51,中欧医疗健康混合C,2.8666,14.36671599999999
369.81,2.7041,001102,2020-07-08 10:14:51,前海开源国家比较优势混合,2.8930,69.85710899999994
353.86,2.826,003096,2020-07-08 10:14:51,中欧医疗健康混合C,2.8683,14.968278000000002
369.81,2.7041,001102,2020-07-08 10:15:51,前海开源国家比较优势混合,2.8970,71.33634899999994
353.86,2.826,003096,2020-07-08 10:15:51,中欧医疗健康混合C,2.8672,14.579031999999966
369.81,2.7041,001102,2020-07-08 10:16:51,前海开源国家比较优势混合,2.8978,71.63219700000008
353.86,2.826,003096,2020-07-08 10:16:51,中欧医疗健康混合C,2.8672,14.579031999999966
369.81,2.7041,001102,2020-07-08 10:17:51,前海开源国家比较优势混合,2.8978,71.63219700000008
353.86,2.826,003096,2020-07-08 10:17:51,中欧医疗健康混合C,2.8672,14.579031999999966
369.81,2.7041,001102,2020-07-08 10:18:52,前海开源国家比较优势混合,2.8953,70.7076720000001
353.86,2.826,003096,2020-07-08 10:18:52,中欧医疗健康混合C,2.8672,14.579031999999966
369.81,2.7041,001102,2020-07-08 10:19:52,前海开源国家比较优势混合,2.8939,70.18993799999998
353.86,2.826,003096,2020-07-08 10:19:52,中欧医疗健康混合C,2.8691,15.25136599999997
369.81,2.7041,001102,2020-07-08 10:20:52,前海开源国家比较优势混合,2.8922,69.56126099999997
353.86,2.826,003096,2020-07-08 10:20:52,中欧医疗健康混合C,2.8650,13.800540000000051
369.81,2.7041,001102,2020-07-08 10:21:52,前海开源国家比较优势混合,2.8882,68.08202099999997
353.86,2.826,003096,2020-07-08 10:21:52,中欧医疗健康混合C,2.8621,12.774345999999928
369.81,2.7041,001102,2020-07-08 10:22:52,前海开源国家比较优势混合,2.8882,68.08202099999997
353.86,2.826,003096,2020-07-08 10:22:52,中欧医疗健康混合C,2.8621,12.774345999999928
369.81,2.7041,001102,2020-07-08 10:23:52,前海开源国家比较优势混合,2.8923,69.59824200000006
353.86,2.826,003096,2020-07-08 10:23:52,中欧医疗健康混合C,2.8641,13.482066000000009
369.81,2.7041,001102,2020-07-08 10:24:52,前海开源国家比较优势混合,2.8923,69.59824200000006
353.86,2.826,003096,2020-07-08 10:24:52,中欧医疗健康混合C,2.8641,13.482066000000009
369.81,2.7041,001102,2020-07-08 10:25:52,前海开源国家比较优势混合,2.8923,69.59824200000006
353.86,2.826,003096,2020-07-08 10:25:52,中欧医疗健康混合C,2.8641,13.482066000000009
369.81,2.7041,001102,2020-07-08 10:26:52,前海开源国家比较优势混合,2.8898,68.67371700000007
353.86,2.826,003096,2020-07-08 10:26:52,中欧医疗健康混合C,2.8616,12.597416000000027
369.81,2.7041,001102,2020-07-08 10:27:53,前海开源国家比较优势混合,2.8898,68.67371700000007
353.86,2.826,003096,2020-07-08 10:27:53,中欧医疗健康混合C,2.8616,12.597416000000027
369.81,2.7041,001102,2020-07-08 10:28:53,前海开源国家比较优势混合,2.8910,69.11748900000002
353.86,2.826,003096,2020-07-08 10:28:53,中欧医疗健康混合C,2.8596,11.889695999999947
369.81,2.7041,001102,2020-07-08 10:29:53,前海开源国家比较优势混合,2.8910,69.11748900000002
353.86,2.826,003096,2020-07-08 10:29:53,中欧医疗健康混合C,2.8596,11.889695999999947
369.81,2.7041,001102,2020-07-08 10:30:53,前海开源国家比较优势混合,2.8898,68.67371700000007
353.86,2.826,003096,2020-07-08 10:30:53,中欧医疗健康混合C,2.8596,11.889695999999947
369.81,2.7041,001102,2020-07-08 10:31:53,前海开源国家比较优势混合,2.8910,69.11748900000002
353.86,2.826,003096,2020-07-08 10:31:53,中欧医疗健康混合C,2.8593,11.78353800000004
369.81,2.7041,001102,2020-07-08 10:32:53,前海开源国家比较优势混合,2.8915,69.30239400000009
353.86,2.826,003096,2020-07-08 10:32:53,中欧医疗健康混合C,2.8619,12.703573999999938
369.81,2.7041,001102,2020-07-08 10:33:53,前海开源国家比较优势混合,2.8921,69.52428000000006
353.86,2.826,003096,2020-07-08 10:33:53,中欧医疗健康混合C,2.8615,12.562029999999952
369.81,2.7041,001102,2020-07-08 10:34:53,前海开源国家比较优势混合,2.8928,69.78314699999996
353.86,2.826,003096,2020-07-08 10:34:53,中欧医疗健康混合C,2.8626,12.951275999999988
369.81,2.7041,001102,2020-07-08 10:35:53,前海开源国家比较优势混合,2.8928,69.78314699999996
353.86,2.826,003096,2020-07-08 10:35:53,中欧医疗健康混合C,2.8626,12.951275999999988
369.81,2.7041,001102,2020-07-08 10:36:53,前海开源国家比较优势混合,2.8954,70.74465300000001
353.86,2.826,003096,2020-07-08 10:36:53,中欧医疗健康混合C,2.8640,13.446679999999933
369.81,2.7041,001102,2020-07-08 10:37:53,前海开源国家比较优势混合,2.8954,70.74465300000001
353.86,2.826,003096,2020-07-08 10:37:53,中欧医疗健康混合C,2.8640,13.446679999999933
369.81,2.7041,001102,2020-07-08 10:38:53,前海开源国家比较优势混合,2.8970,71.33634899999994
353.86,2.826,003096,2020-07-08 10:38:53,中欧医疗健康混合C,2.8640,13.446679999999933
369.81,2.7041,001102,2020-07-08 10:39:54,前海开源国家比较优势混合,2.8992,72.14993100000002
353.86,2.826,003096,2020-07-08 10:39:54,中欧医疗健康混合C,2.8657,14.048241999999947
369.81,2.7041,001102,2020-07-08 10:40:54,前海开源国家比较优势混合,2.8992,72.14993100000002
353.86,2.826,003096,2020-07-08 10:40:54,中欧医疗健康混合C,2.8669,14.4728739999999
369.81,2.7041,001102,2020-07-08 10:41:54,前海开源国家比较优势混合,2.8992,72.14993100000002
353.86,2.826,003096,2020-07-08 10:41:54,中欧医疗健康混合C,2.8672,14.579031999999966
369.81,2.7041,001102,2020-07-08 10:42:54,前海开源国家比较优势混合,2.8994,72.22389300000002
353.86,2.826,003096,2020-07-08 10:42:54,中欧医疗健康混合C,2.8675,14.685190000000032
369.81,2.7041,001102,2020-07-08 10:43:54,前海开源国家比较优势混合,2.8996,72.297855
353.86,2.826,003096,2020-07-08 10:43:54,中欧医疗健康混合C,2.8675,14.685190000000032
369.81,2.7041,001102,2020-07-08 10:44:54,前海开源国家比较优势混合,2.8985,71.89106399999997
353.86,2.826,003096,2020-07-08 10:44:54,中欧医疗健康混合C,2.8675,14.685190000000032
369.81,2.7041,001102,2020-07-08 10:45:54,前海开源国家比较优势混合,2.8959,70.92955800000007
353.86,2.826,003096,2020-07-08 10:45:54,中欧医疗健康混合C,2.8675,14.685190000000032
369.81,2.7041,001102,2020-07-08 10:46:54,前海开源国家比较优势混合,2.8959,70.92955800000007
353.86,2.826,003096,2020-07-08 10:46:54,中欧医疗健康混合C,2.8648,13.729767999999902
369.81,2.7041,001102,2020-07-08 10:47:54,前海开源国家比较优势混合,2.8963,71.07748200000006
353.86,2.826,003096,2020-07-08 10:47:54,中欧医疗健康混合C,2.8631,13.128206000000047
369.81,2.7041,001102,2020-07-08 10:48:55,前海开源国家比较优势混合,2.8963,71.07748200000006
353.86,2.826,003096,2020-07-08 10:48:55,中欧医疗健康混合C,2.8631,13.128206000000047
369.81,2.7041,001102,2020-07-08 10:49:55,前海开源国家比较优势混合,2.8963,71.07748200000006
353.86,2.826,003096,2020-07-08 10:49:55,中欧医疗健康混合C,2.8631,13.128206000000047
369.81,2.7041,001102,2020-07-08 10:50:55,前海开源国家比较优势混合,2.8953,70.7076720000001
353.86,2.826,003096,2020-07-08 10:50:55,中欧医疗健康混合C,2.8661,14.18978599999993
369.81,2.7041,001102,2020-07-08 10:51:55,前海开源国家比较优势混合,2.8953,70.7076720000001
353.86,2.826,003096,2020-07-08 10:51:55,中欧医疗健康混合C,2.8656,14.01285600000003
369.81,2.7041,001102,2020-07-08 10:52:55,前海开源国家比较优势混合,2.8953,70.7076720000001
353.86,2.826,003096,2020-07-08 10:52:55,中欧医疗健康混合C,2.8656,14.01285600000003
369.81,2.7041,001102,2020-07-08 10:53:55,前海开源国家比较优势混合,2.9002,72.51974099999998
353.86,2.826,003096,2020-07-08 10:53:55,中欧医疗健康混合C,2.8656,14.01285600000003
369.81,2.7041,001102,2020-07-08 10:54:55,前海开源国家比较优势混合,2.9002,72.51974099999998
353.86,2.826,003096,2020-07-08 10:54:55,中欧医疗健康混合C,2.8641,13.482066000000009
369.81,2.7041,001102,2020-07-08 10:55:55,前海开源国家比较优势混合,2.8983,71.81710199999998
353.86,2.826,003096,2020-07-08 10:55:55,中欧医疗健康混合C,2.8645,13.623609999999992
369.81,2.7041,001102,2020-07-08 10:56:55,前海开源国家比较优势混合,2.8983,71.81710199999998
353.86,2.826,003096,2020-07-08 10:56:55,中欧医疗健康混合C,2.8650,13.800540000000051
369.81,2.7041,001102,2020-07-08 10:57:55,前海开源国家比较优势混合,2.8983,71.81710199999998
353.86,2.826,003096,2020-07-08 10:57:55,中欧医疗健康混合C,2.8645,13.623609999999992
369.81,2.7041,001102,2020-07-08 10:58:56,前海开源国家比较优势混合,2.8964,71.11446299999997
353.86,2.826,003096,2020-07-08 10:58:56,中欧医疗健康混合C,2.8633,13.19897800000004
369.81,2.7041,001102,2020-07-08 10:59:56,前海开源国家比较优势混合,2.8968,71.26238699999995
353.86,2.826,003096,2020-07-08 10:59:56,中欧医疗健康混合C,2.8633,13.19897800000004
369.81,2.7041,001102,2020-07-08 11:00:56,前海开源国家比较优势混合,2.8968,71.26238699999995
353.86,2.826,003096,2020-07-08 11:00:56,中欧医疗健康混合C,2.8663,14.260557999999923
369.81,2.7041,001102,2020-07-08 11:01:56,前海开源国家比较优势混合,2.8975,71.52125400000001
353.86,2.826,003096,2020-07-08 11:01:56,中欧医疗健康混合C,2.8663,14.260557999999923
369.81,2.7041,001102,2020-07-08 11:02:56,前海开源国家比较优势混合,2.8975,71.52125400000001
353.86,2.826,003096,2020-07-08 11:02:56,中欧医疗健康混合C,2.8639,13.411294000000016
369.81,2.7041,001102,2020-07-08 11:03:56,前海开源国家比较优势混合,2.8998,72.371817
353.86,2.826,003096,2020-07-08 11:03:56,中欧医疗健康混合C,2.8639,13.411294000000016
369.81,2.7041,001102,2020-07-08 11:04:56,前海开源国家比较优势混合,2.8966,71.18842499999997
353.86,2.826,003096,2020-07-08 11:04:56,中欧医疗健康混合C,2.8639,13.411294000000016
369.81,2.7041,001102,2020-07-08 11:05:56,前海开源国家比较优势混合,2.8966,71.18842499999997
353.86,2.826,003096,2020-07-08 11:05:56,中欧医疗健康混合C,2.8639,13.411294000000016
369.81,2.7041,001102,2020-07-08 11:06:56,前海开源国家比较优势混合,2.8957,70.85559600000008
353.86,2.826,003096,2020-07-08 11:06:56,中欧医疗健康混合C,2.8633,13.19897800000004
369.81,2.7041,001102,2020-07-08 11:07:56,前海开源国家比较优势混合,2.8943,70.33786199999997
353.86,2.826,003096,2020-07-08 11:07:56,中欧医疗健康混合C,2.8633,13.19897800000004
369.81,2.7041,001102,2020-07-08 11:08:57,前海开源国家比较优势混合,2.8963,71.07748200000006
353.86,2.826,003096,2020-07-08 11:08:57,中欧医疗健康混合C,2.8635,13.269750000000032
369.81,2.7041,001102,2020-07-08 11:09:57,前海开源国家比较优势混合,2.8963,71.07748200000006
353.86,2.826,003096,2020-07-08 11:09:57,中欧医疗健康混合C,2.8635,13.269750000000032
369.81,2.7041,001102,2020-07-08 11:10:57,前海开源国家比较优势混合,2.8963,71.07748200000006
353.86,2.826,003096,2020-07-08 11:10:57,中欧医疗健康混合C,2.8635,13.269750000000032
369.81,2.7041,001102,2020-07-08 11:11:57,前海开源国家比较优势混合,2.8975,71.52125400000001
353.86,2.826,003096,2020-07-08 11:11:57,中欧医疗健康混合C,2.8648,13.729767999999902
369.81,2.7041,001102,2020-07-08 11:12:57,前海开源国家比较优势混合,2.8961,71.00352000000007
353.86,2.826,003096,2020-07-08 11:12:57,中欧医疗健康混合C,2.8648,13.729767999999902
369.81,2.7041,001102,2020-07-08 11:13:57,前海开源国家比较优势混合,2.9011,72.85257000000003
353.86,2.826,003096,2020-07-08 11:13:57,中欧医疗健康混合C,2.8671,14.543646000000049
369.81,2.7041,001102,2020-07-08 11:14:57,前海开源国家比较优势混合,2.9003,72.55672200000005
353.86,2.826,003096,2020-07-08 11:14:57,中欧医疗健康混合C,2.8673,14.614418000000041
369.81,2.7041,001102,2020-07-08 11:15:57,前海开源国家比较优势混合,2.9003,72.55672200000005
353.86,2.826,003096,2020-07-08 11:15:57,中欧医疗健康混合C,2.8676,14.720575999999951
369.81,2.7041,001102,2020-07-08 11:16:57,前海开源国家比较优势混合,2.9003,72.55672200000005
353.86,2.826,003096,2020-07-08 11:16:57,中欧医疗健康混合C,2.8676,14.720575999999951
369.81,2.7041,001102,2020-07-08 11:17:57,前海开源国家比较优势混合,2.9002,72.51974099999998
353.86,2.826,003096,2020-07-08 11:17:57,中欧医疗健康混合C,2.8685,15.039049999999994
369.81,2.7041,001102,2020-07-08 11:18:57,前海开源国家比较优势混合,2.9007,72.70464600000004
353.86,2.826,003096,2020-07-08 11:18:57,中欧医疗健康混合C,2.8652,13.871312000000044
369.81,2.7041,001102,2020-07-08 11:19:58,前海开源国家比较优势混合,2.9007,72.70464600000004
353.86,2.826,003096,2020-07-08 11:19:58,中欧医疗健康混合C,2.8652,13.871312000000044
369.81,2.7041,001102,2020-07-08 11:20:58,前海开源国家比较优势混合,2.9007,72.70464600000004
353.86,2.826,003096,2020-07-08 11:20:58,中欧医疗健康混合C,2.8652,13.871312000000044
369.81,2.7041,001102,2020-07-08 11:21:58,前海开源国家比较优势混合,2.9013,72.92653200000002
353.86,2.826,003096,2020-07-08 11:21:58,中欧医疗健康混合C,2.8648,13.729767999999902
369.81,2.7041,001102,2020-07-08 11:22:58,前海开源国家比较优势混合,2.8999,72.40879800000008
353.86,2.826,003096,2020-07-08 11:22:58,中欧医疗健康混合C,2.8648,13.729767999999902
369.81,2.7041,001102,2020-07-08 11:23:58,前海开源国家比较优势混合,2.8999,72.40879800000008
353.86,2.826,003096,2020-07-08 11:23:58,中欧医疗健康混合C,2.8648,13.729767999999902
369.81,2.7041,001102,2020-07-08 11:24:58,前海开源国家比较优势混合,2.8999,72.40879800000008
353.86,2.826,003096,2020-07-08 11:24:58,中欧医疗健康混合C,2.8632,13.163591999999966
369.81,2.7041,001102,2020-07-08 11:25:58,前海开源国家比较优势混合,2.9006,72.66766499999996
353.86,2.826,003096,2020-07-08 11:25:58,中欧医疗健康混合C,2.8653,13.906697999999961
369.81,2.7041,001102,2020-07-08 11:26:58,前海开源国家比较优势混合,2.9024,73.33332300000005
353.86,2.826,003096,2020-07-08 11:26:58,中欧医疗健康混合C,2.8653,13.906697999999961
369.81,2.7041,001102,2020-07-08 11:27:58,前海开源国家比较优势混合,2.8998,72.371817
353.86,2.826,003096,2020-07-08 11:27:58,中欧医疗健康混合C,2.8653,13.906697999999961
369.81,2.7041,001102,2020-07-08 11:28:58,前海开源国家比较优势混合,2.8998,72.371817
353.86,2.826,003096,2020-07-08 11:28:58,中欧医疗健康混合C,2.8667,14.402101999999907
369.81,2.7041,001102,2020-07-08 11:29:58,前海开源国家比较优势混合,2.8998,72.371817
353.86,2.826,003096,2020-07-08 11:29:58,中欧医疗健康混合C,2.8685,15.039049999999994
369.81,2.7041,001102,2020-07-08 11:30:58,前海开源国家比较优势混合,2.9005,72.63068400000004
353.86,2.826,003096,2020-07-08 11:30:58,中欧医疗健康混合C,2.8685,15.039049999999994
369.81,2.7041,001102,2020-07-08 11:31:59,前海开源国家比较优势混合,2.9005,72.63068400000004
353.86,2.826,003096,2020-07-08 11:31:59,中欧医疗健康混合C,2.8685,15.039049999999994
369.81,2.7041,001102,2020-07-08 11:32:59,前海开源国家比较优势混合,2.8999,72.40879800000008
353.86,2.826,003096,2020-07-08 11:32:59,中欧医疗健康混合C,2.8681,14.89750600000001
369.81,2.7041,001102,2020-07-08 11:33:59,前海开源国家比较优势混合,2.8999,72.40879800000008
353.86,2.826,003096,2020-07-08 11:33:59,中欧医疗健康混合C,2.8681,14.89750600000001
369.81,2.7041,001102,2020-07-08 11:34:59,前海开源国家比较优势混合,2.8999,72.40879800000008
353.86,2.826,003096,2020-07-08 11:34:59,中欧医疗健康混合C,2.8681,14.89750600000001
369.81,2.7041,001102,2020-07-08 11:35:59,前海开源国家比较优势混合,2.8999,72.40879800000008
353.86,2.826,003096,2020-07-08 11:35:59,中欧医疗健康混合C,2.8681,14.89750600000001
